391.636749, 87.671471, 240.768097, -210.745026
265.252228, -93.490585, -92.389771, -244.320557
403.431946, 322.522736, -140.127975, 14.437320
401.366852, -64.440109, -62.446018, -216.032959
454.427856, -160.273849, 104.364151, 190.585175
544.575928, 435.360291, -189.152878, 19.488344
407.095825, -65.480461, -298.462708, -219.189438
363.171936, -58.307846, -56.503456, -195.474625
588.897644, -94.745277, 22.016397, 472.535858
351.811401, 213.588852, -257.692291, 12.541831
280.946533, -45.282455, -260.027527, -43.702866
382.899719, 85.591835, 88.026726, 13.863681
421.947723, -148.976868, -228.093262, 15.253065
482.376129, 292.916168, -167.509232, 202.073593
429.871704, -69.426773, -314.965729, 344.815857
287.175323, 9.042640, -155.266556, -264.592194
436.389923, 348.984467, -235.808228, -402.241394
414.889099, -146.290665, 175.193756, 253.496674
407.358612, 325.547516, -219.781387, 248.622665
454.010132, 362.876312, -157.501526, 364.130920
442.977417, 269.318451, 187.027679, -408.079041
304.282227, -282.458466, 128.308273, -163.637711
454.808777, 276.301666, -70.509964, -70.754791
462.723328, 281.024506, -71.558075, 282.529053
348.917145, 77.715843, -322.798157, 79.289078
460.730957, 191.463776, -71.554207, -248.093353
356.765350, 216.618103, -330.070862, -123.955780
369.018097, 82.489838, 13.730250, -127.996597
335.552673, -182.835175, -116.846741, -52.073608
361.783661, -335.743500, 222.210434, -333.068420
512.765869, -82.515503, -79.619972, 214.960922
399.262390, -370.591858, 168.349762, -291.149963
344.451538, 143.247101, 145.434113, -251.347275
360.381561, -127.094688, -125.488167, -193.959290
460.883514, 14.657719, 194.524399, -336.256897
528.797607, -288.185028, 19.608557, 424.363983
282.914978, -262.671204, -98.615746, -260.490814
379.238434, -61.124928, -351.000732, -58.992683
331.318329, 73.996506, -115.246613, -114.970673
334.655212, -310.839996, 76.731209, 204.510223
280.792450, -45.195229, -205.845779, -97.424820
333.933807, -53.541187, 140.953735, -115.743416
314.951996, -50.560081, 11.655967, -109.200729
319.307343, -174.053711, -172.649185, 11.573297
558.061279, 339.223663, 343.423767, 234.049530
350.350739, -325.441864, -122.083763, -54.299831
434.662476, 264.156403, 183.834885, 265.523743
606.322449, -97.458160, 139.407410, 486.557739
494.951050, 205.720703, -76.909599, -361.286469
401.436035, -295.720642, 14.744800, -62.229210
411.722046, -224.082596, 332.314941, 15.052230
405.204529, -220.986969, -219.034180, 247.495941
474.846100, -440.868652, 291.722809, 108.322884
347.891174, -122.796844, -322.067200, -187.291504
335.732727, -311.898773, -310.920166, -180.613647
462.723328, 281.024506, -71.558075, 282.529053
404.552246, 246.005310, 326.605469, -372.612885
623.912903, 139.396347, 143.582886, 381.102600
321.986725, 71.938728, -112.025307, -173.383530
466.471130, 14.638124, -162.338287, -251.145020
263.363739, -92.927757, -243.828751, -192.204269
299.456696, -163.042099, -104.328827, -275.792389
376.411041, -132.669357, -131.107346, -346.707764
514.621033, 213.389893, -475.935913, 314.048065
320.757568, -298.261108, -296.977936, 257.392303
435.771942, 97.458504, 184.087036, 15.811498
461.534821, -428.403564, 372.405243, -71.456703
371.870880, -59.724510, 85.429771, 84.718636
452.838074, 275.216949, 191.435196, 103.134796
457.093842, -424.469452, 104.762001, 16.716774
396.389709, -292.014465, 90.912361, 90.374245
623.912903, 139.396347, 143.582886, 381.102600
418.103546, 93.480476, 176.688110, 175.329926
482.222839, 14.961370, -74.740303, 386.882568
338.149902, -119.347992, -117.693169, 12.242469
441.188934, -410.082275, -323.574829, 185.039093
278.961609, -258.980621, 10.192061, -203.436966
523.782166, -285.191101, 221.029999, 19.103914
401.216797, -141.571884, -139.665222, -62.300858
384.257690, -283.116119, -207.860474, -206.742691
369.763336, -272.225494, 298.395081, -57.268681
331.189545, -116.918625, -115.252274, 75.413696
383.412537, 85.502174, -133.213867, 234.103973
443.810760, 14.028790, 273.018585, 356.197510
339.162689, -119.938995, -313.871704, 207.090302
359.040924, 149.259995, 13.334622, -262.050659
474.260345, -349.320557, 200.094116, 108.146263
549.736572, 439.809998, 338.091705, -295.877991
474.661469, 197.362274, 109.017937, -346.399841
533.739624, 426.970886, 225.482544, -287.319489
333.199860, -181.632980, -244.323975, -51.739178
338.609558, -249.613403, -117.911621, 142.008820
365.870667, -129.016403, 13.521643, -56.773769
425.195465, -231.613144, 15.685192, 15.470243
413.474792, -66.673714, -303.034912, 94.064972
479.838867, 383.368195, -443.681274, 200.832825
372.536713, 83.395584, 229.025742, -200.466797
385.791718, 160.407486, 14.297249, -355.438080
682.028137, 414.386688, 157.207672, 547.239014
498.599670, -367.343323, 114.373749, 209.167114
416.835602, -142.281937, -307.666351, -384.908020
560.254150, 346.519287, 17.588057, -194.926697
735.106201, 313.621826, -542.779419, 308.604431
579.166199, -418.621643, 239.731339, 464.424377
467.193054, 19.797991, -344.818909, -252.119263
731.293396, 452.805359, 22.616079, 306.770111
657.459717, -223.081726, 399.053619, 274.987061
651.432556, 278.067841, 270.984924, -351.859741
636.806641, 393.314087, -347.136169, -587.773926
533.210327, 431.990479, -85.712914, -185.371552
577.392151, 25.199461, -204.664154, 463.680298
526.428833, -481.692444, 319.467377, -82.982445
663.686340, 538.075562, 531.592957, -358.401337
723.078491, -107.706261, -534.191162, 164.525116
496.132721, -454.152985, 110.243919, -78.048203
