0	323.699
1	323.7
2	323.701
3	323.703
4	323.705
5	323.709
6	323.712
7	323.716
8	323.72
9	323.724
10	323.729
11	323.734
12	323.739
13	323.745
14	323.75
15	323.756
16	323.762
17	323.768
18	323.774
19	323.78
20	323.786
21	323.792
22	323.798
23	323.804
24	323.811
25	323.817
26	323.824
27	323.83
28	323.836
29	323.843
30	323.849
31	323.856
32	323.862
33	323.869
34	323.875
35	323.882
36	323.888
37	323.895
38	323.901
39	323.908
40	323.914
41	323.921
42	323.927
43	323.934
44	323.94
45	323.947
46	323.953
47	323.96
48	323.966
49	323.973
50	323.979
51	323.986
52	323.992
53	323.999
54	324.006
55	324.012
56	324.019
57	324.025
58	324.032
59	324.038
60	324.045
61	324.052
62	324.058
63	324.065
64	324.071
65	324.078
66	324.085
67	324.091
68	324.098
69	324.105
70	324.112
71	324.118
72	324.125
73	324.132
74	324.139
75	324.146
76	324.152
77	324.159
78	324.166
79	324.173
80	324.18
81	324.187
82	324.194
83	324.202
84	324.209
85	324.216
86	324.223
87	324.23
88	324.238
89	324.245
90	324.252
91	324.26
92	324.267
93	324.275
94	324.283
95	324.29
96	324.298
97	324.306
98	324.314
99	324.322
100	324.33
101	324.338
102	324.346
103	324.354
104	324.362
105	324.371
106	324.379
107	324.388
108	324.396
109	324.405
110	324.414
111	324.423
112	324.432
113	324.441
114	324.45
115	324.46
116	324.469
117	324.479
118	324.489
119	324.499
120	324.509
121	324.519
122	324.53
123	324.54
124	324.551
125	324.562
126	324.573
127	324.584
128	324.596
129	324.607
130	324.619
131	324.632
132	324.644
133	324.656
134	324.669
135	324.682
136	324.696
137	324.709
138	324.723
139	324.737
140	324.752
141	324.766
142	324.781
143	324.796
144	324.812
145	324.827
146	324.843
147	324.859
148	324.875
149	324.891
150	324.908
151	324.924
152	324.94
153	324.957
154	324.973
155	324.99
156	325.006
157	325.022
158	325.039
159	325.055
160	325.072
161	325.088
162	325.105
163	325.122
164	325.139
165	325.156
166	325.172
167	325.189
168	325.205
169	325.222
170	325.238
171	325.254
172	325.27
173	325.286
174	325.301
175	325.317
176	325.332
177	325.347
178	325.363
179	325.378
180	325.393
181	325.408
182	325.423
183	325.438
184	325.453
185	325.468
186	325.483
187	325.498
188	325.514
189	325.529
190	325.545
191	325.561
192	325.578
193	325.594
194	325.612
195	325.63
196	325.648
197	325.667
198	325.687
199	325.707
200	325.729
201	325.752
202	325.776
203	325.801
204	325.828
205	325.856
206	325.886
207	325.918
208	325.952
209	325.989
210	326.029
211	326.072
212	326.118
213	326.168
214	326.222
215	326.281
216	326.346
217	326.416
218	326.492
219	326.576
220	326.668
221	326.768
222	326.878
223	326.999
224	327.132
225	327.277
226	327.437
227	327.607
228	327.77
229	327.919
230	328.053
231	328.173
232	328.281
233	328.377
234	328.462
235	328.537
236	328.603
237	328.66
238	328.709
239	328.75
240	328.783
241	328.809
242	328.828
243	328.84
244	328.845
245	328.843
246	328.833
247	328.817
248	328.792
249	328.759
250	328.718
251	328.668
252	328.608
253	328.538
254	328.456
255	328.363
256	328.263
257	328.171
258	328.091
259	328.024
260	327.968
261	327.922
262	327.887
263	327.862
264	327.845
265	327.838
266	327.839
267	327.848
268	327.867
269	327.893
270	327.929
271	327.973
272	328.026
273	328.089
274	328.162
275	328.245
276	328.34
277	328.446
278	328.566
279	328.7
280	328.849
281	329.015
282	329.199
283	329.403
284	329.629
285	329.879
286	330.156
287	330.462
288	330.801
289	331.175
290	331.589
291	332.046
292	332.552
293	333.111
294	333.729
295	334.412
296	335.165
297	335.981
298	336.807
299	337.572
300	338.267
301	338.894
302	339.459
303	339.97
304	340.43
305	340.844
306	341.217
307	341.553
308	341.854
309	342.125
310	342.367
311	342.583
312	342.776
313	342.947
314	343.098
315	343.231
316	343.348
317	343.448
318	343.534
319	343.607
320	343.666
321	343.713
322	343.748
323	343.773
324	343.786
325	343.788
326	343.78
327	343.762
328	343.732
329	343.692
330	343.641
331	343.578
332	343.503
333	343.416
334	343.315
335	343.2
336	343.07
337	342.923
338	342.759
339	342.575
340	342.371
341	342.144
342	341.892
343	341.614
344	341.305
345	340.963
346	340.586
347	340.168
348	339.707
