425.235546, 22.145833, 276.629551, -386.834895
433.219697, 105.300060, -381.630564, -63.758248
398.165628, -133.096334, 259.917599, 19.604982
390.244683, 169.271938, 30.179595, 17.927399
400.880926, 250.628391, -275.940446, 171.141673
399.996927, 97.591976, -276.058631, -211.952826
405.910251, 98.175755, -279.464182, 95.955570
466.798223, 23.933813, -143.027390, -157.298409
466.311047, -65.290098, 124.871331, -334.993664
678.341709, 422.803158, 313.411419, 551.220617
402.276093, 175.590422, -46.787449, -366.997271
429.219357, 351.971263, 114.436370, -391.665401
413.667655, 338.668188, 269.167201, -218.656728
419.845270, 344.072700, 112.106350, -302.685118
437.645921, 189.244932, 201.915028, 188.151438
410.497210, -136.715420, -125.496715, -59.252448
458.393289, 373.629657, 299.556686, 372.433655
348.153419, 18.131475, 226.485120, -316.713625
439.108936, -231.687335, -133.293286, 357.523219
312.394490, -223.315885, -275.377842, -224.686924
468.369818, -426.625772, -142.249299, 292.104805
444.116850, -318.028939, 374.478142, -317.845247
372.060215, 304.978088, 241.798234, -339.210313
366.535132, -262.211972, -42.166563, -263.036238
449.108168, -236.907665, -222.374354, 365.481443
429.356691, -307.949587, -213.242378, 20.567146
471.510757, 203.588818, -53.101188, 382.823849
362.139387, 87.152595, -179.645463, 224.527885
350.503131, 152.526736, 93.841254, -185.192676
394.616091, 246.393507, -120.260796, 244.404804
338.145138, -112.329839, 220.209429, -242.481367
432.349599, -62.242402, -48.517138, 351.726544
343.139843, 83.487365, 289.071395, -246.455270
323.735083, -108.124161, 87.252908, 15.684363
428.559358, -224.249135, 114.718813, -389.536457
419.672472, -380.988058, 273.487265, -300.294854
391.202714, 169.385069, -119.329108, 167.545449
390.438976, 244.495064, 29.977569, -57.063951
531.577304, 25.413661, 42.124073, 432.379990
558.392928, 457.154236, 363.337716, -295.155711
432.577637, 353.813960, -132.431667, 19.062350
361.837624, -259.717322, -179.561277, 86.658706
366.393265, -333.679386, 99.189515, 158.737750
677.822040, 292.286468, 443.152100, 551.428684
365.473448, -51.550341, 98.158881, -122.520900
466.647623, -156.664822, 215.747048, 291.021943
303.888413, -159.214343, 139.703694, -217.877775
520.941334, 325.196938, -58.955134, 322.860223
343.101987, 149.002663, 26.394001, -49.967061
326.129707, 141.340424, -286.924888, 139.266602
426.640576, 184.214781, -48.047942, 346.393343
376.127043, -52.969337, 245.034076, -197.852818
507.865130, -72.096078, 39.493230, 24.132991
338.958091, -178.477215, -103.167743, 146.079124
460.526392, -154.983620, 389.603571, 375.812410
437.169741, -145.515987, 368.657412, -229.567910
486.296224, 24.578765, 316.922647, -162.892880
407.044762, 333.316831, -358.738453, -60.550828
331.377861, 80.410090, -101.445092, -48.357356
469.431102, -246.501633, 306.140395, -156.512409
393.122286, -132.035050, 257.087727, 245.323187
337.988828, -47.624985, 26.011108, -113.442174
306.176955, 74.570865, -35.316467, -161.862016
469.299862, -156.493780, 126.298620, -67.173759
585.683446, 28.905668, 494.402391, 28.454051
309.839495, -281.812835, -213.085570, 74.246458
389.180854, -55.927514, -192.798377, 316.288968
323.361628, -294.717830, -98.078138, 263.634167
373.494200, -124.209896, 171.794389, -196.421071
373.930100, -53.783176, 172.828821, 232.999516
396.862838, -284.431349, -197.265548, -57.023251
398.802298, -286.777695, 260.756795, 172.877907
399.133577, 249.998850, -45.829172, -58.498428
495.017824, 24.661427, -245.907087, 117.490713
482.956684, -68.013975, 314.629982, -254.048047
276.278456, -197.533680, -190.602157, -198.598438
411.291018, 257.241638, -125.684773, 97.133096
382.140835, -347.612280, 103.151282, 19.122252
415.373199, -298.820719, -205.620096, 338.255048
387.776543, -202.909008, 103.801874, -352.467162
410.057410, -214.992467, 110.088502, -215.597912
307.366404, 192.813347, -212.087513, -104.311254
417.271975, 342.240583, 31.293741, -380.931858
423.486155, 266.187889, -130.461147, -386.735375
340.477793, 82.823902, 91.208848, -179.720606
288.259750, 14.897515, -254.014944, -97.492446
256.947541, -134.306769, -128.168990, -233.959515
372.528350, -267.592331, -184.714660, 160.596555
397.593852, 248.995822, -274.012384, 17.396988
321.594528, -168.704416, 209.603651, -168.834810
463.591230, 22.723176, -52.462902, 199.233560
463.273554, 201.692195, 301.409979, -333.155778
396.237130, 95.939428, -121.137444, 18.086412
574.571494, -193.284022, 375.974203, 468.654750
307.192449, -160.851062, -211.844360, -162.131026
325.228787, 17.105732, -224.546502, -234.466828
363.052253, -190.537516, 97.612361, -121.329488
328.789633, -45.915884, 150.925016, -299.059593
496.808280, -165.809479, 324.115898, -70.719297
537.924888, 130.093677, 41.678320, 24.993991
585.145312, -524.890868, -300.740267, 135.565314
528.594627, -473.084730, 234.595069, -384.881346
474.469229, -333.579175, 28.721895, -436.791250
520.256244, 131.772667, -367.097878, -80.487174
689.704147, 570.086387, 570.684416, 422.523187
727.682541, 323.175682, 462.596527, 166.811191
703.279331, 447.917949, -630.994567, -244.384582
478.103029, 213.244450, -428.996819, -349.530553
512.290387, -164.678574, 227.443888, -78.526781
578.303213, 147.395666, 256.699915, -533.483626
509.300212, -164.129904, -164.180009, 117.431638
612.688412, -79.123651, -315.001223, -329.558480
562.658833, -397.572664, -504.637634, 454.234185
574.859230, 476.742188, 365.371298, -420.599758
578.865417, 368.009557, 146.124306, 132.427147
591.150099, 149.273719, 262.510757, 135.723619
502.484625, 126.696999, -258.222434, 211.748690
821.992012, 681.374324, 680.013176, -443.575761
529.459318, -272.069622, -474.971120, 122.189908
502.143836, -257.811644, 319.191263, 19.676710
759.073395, 628.627876, 191.561189, -118.169939
910.260078, -120.025174, 404.353060, 734.207519
578.338449, -185.680231, 256.744742, -199.701986
388.293112, -50.001410, -274.036964, -283.419517
732.766767, -235.838246, 465.794164, 28.420297
1008.325409, 833.050907, 834.360171, 811.408403
681.788503, 564.888386, 41.395989, -237.068135
632.580852, -203.863927, -567.478307, 145.747790
583.736396, 148.289079, -523.765446, -314.474000
760.558852, 337.200727, -99.391705, 466.358297
551.188593, -387.969374, -177.805746, -295.816103
419.608877, -53.860604, -135.371529, -386.805317
473.503474, -152.022116, 210.204816, -163.502157
664.562774, 167.309737, -341.476756, 407.679672
454.495453, 202.890056, -320.756414, -419.509834
748.314580, -240.847382, 332.264615, 28.990833
767.186442, 635.073262, -688.275606, 27.716013
434.422666, -55.917204, 26.336099, -317.029576
605.061412, 384.442646, -195.026737, 254.542713
575.796416, 366.724200, -516.614657, -200.085173
805.133167, 356.949626, 203.314999, 493.768447
535.678550, -377.221203, 340.455566, -184.522454
397.203716, -355.517146, -52.055469, -289.261576
614.355002, -433.615156, 272.838232, 260.259243
617.149877, 275.273036, -317.297531, -451.147941
621.070969, 276.789969, -200.306243, -334.759109
468.146103, 298.511385, -420.058945, -342.426181
411.465673, -368.428107, 103.777567, -220.611444
460.568267, 28.233620, -236.727845, 17.376341
478.974612, -337.890791, -337.927922, 110.752392
805.437981, 48.426061, 512.099587, 494.665616
497.344655, 31.078890, 125.473827, -267.638388
611.850650, -549.557051, -79.905184, 494.362755
528.807386, 234.665554, -373.057122, 222.612555
481.709169, -155.240911, -339.853421, 111.015154
579.445319, 257.575086, -408.836441, 21.393314
484.568408, -155.042648, -249.174444, -446.516370
519.721808, -166.448221, 230.687021, -379.041236
592.522594, 37.438376, -531.696848, -546.483350
800.240311, 508.149626, -257.899514, 490.343197
645.354208, 286.107594, 286.633018, 395.809392
491.877413, -440.624440, 124.080833, -169.281163
505.279584, 225.374500, -259.781246, -369.368694
535.018526, -171.338419, 340.015824, -390.181269
470.549738, -151.459476, -151.713376, 18.139218
444.341377, -227.438806, 112.068273, -323.903908
460.950165, 293.579526, -325.266865, -160.160657
567.830581, 143.176127, -400.583511, 239.255299
474.770058, -424.932898, 28.748279, -345.728586
841.797162, -272.273402, 373.943791, 679.319760
863.256403, 713.312713, -774.297654, 694.299011
484.984797, -341.377914, -249.365118, -260.308094
634.425691, 282.259222, 281.682286, -98.251404
721.169653, 183.510515, 43.737481, -526.851346
681.788503, 564.888386, 41.395989, -237.068135
488.374061, 124.247325, -438.217557, -356.856347
466.756248, 29.519458, -61.145174, -430.433317
474.147016, -151.836608, 392.213059, -345.775149
546.183574, -385.722908, -489.901636, 336.032477
484.740159, -62.236822, -342.121517, -446.876367
567.440383, -508.099208, 34.384406, -304.264082
450.993274, -230.867622, -145.495900, -328.803719
670.003920, -601.263929, -87.590199, 283.978476
482.012460, -62.989238, -432.405113, 110.873537
726.875290, -93.818577, 461.976942, -390.824660
527.289003, 437.081087, -69.029701, -284.598696
766.491111, 193.267556, -540.731181, 322.960873
726.538137, -94.071670, 322.543481, -251.164084
590.757484, -76.023053, 262.226472, -431.082660
540.285291, -278.046006, -70.594580, 332.340649
488.400464, -437.325041, 29.594933, -261.882523
569.645676, 34.056695, -510.916755, 459.009231
521.456263, -466.952399, -268.126519, -279.682103
473.173901, 120.409890, 119.367294, -345.665377
742.999397, 330.271719, 472.307895, 27.635123
661.069532, 166.440079, -592.961668, 405.460262
887.351284, 733.209087, -625.923980, 713.726570
835.946751, 370.267142, 531.524270, 673.317452
473.625114, 29.035024, -152.701230, 17.891398
657.589904, 40.314274, -86.025463, 24.870870
733.366680, 473.013797, 311.553876, 174.600986
580.104408, -180.593536, 246.570508, -419.292475
834.508123, 537.814069, 194.461338, 519.882649
784.148095, 655.529932, 483.470269, 488.265690
751.878518, -522.538579, 463.721897, -109.094830
613.957821, 160.376231, 25.359941, 500.984035
619.326306, -548.954699, -93.022857, -89.654985
452.007671, -313.863372, -327.809016, -239.455170
781.568036, -693.559010, 481.963085, 488.473537
641.582345, 414.613056, 518.789432, -464.527701
678.807906, 308.156503, 548.811574, -99.492671
659.393090, 424.817772, -351.991368, 537.719637
381.658805, -337.972196, 15.888543, -349.019885
463.709606, -321.865742, 375.010785, -424.227886
896.947228, 234.284488, 209.019091, 731.889956
425.916768, 275.373881, -308.928161, -390.188551
775.050159, -687.405650, 477.980234, 186.041998
914.956558, 414.909047, 388.706042, 218.071722
566.648618, 474.493337, -519.669075, -192.215119
543.459685, -65.980935, -290.054552, 339.157989
550.473856, 355.518341, -504.826042, -186.592459
637.459630, -565.042887, 26.460956, -92.294350
539.944407, -272.192716, -184.654023, 233.314835
738.260039, 52.397143, 313.696673, -107.792653
542.884232, 142.136300, -393.821927, 234.052199
466.159117, -412.800173, 19.406310, -426.293850
566.867533, 256.784535, -85.262459, 353.315542
1007.564888, 649.320683, 814.480952, 627.630058
614.199376, 513.328046, -327.877308, 500.698087
583.219713, 487.735243, -87.729730, 250.963871
742.968953, 337.114715, 173.186793, 34.133475
516.361255, -61.826251, -275.532092, -373.249118
622.947435, -194.712489, -571.241424, 269.040155
600.297369, 272.131620, -550.536342, 258.654227
728.086732, 190.380879, 30.083139, 453.982116
612.993444, -73.721747, 142.948155, -207.287595
526.020267, -466.614447, -79.034076, 227.545258
827.734586, 534.094711, 351.666550, 37.793525
435.077583, -135.512168, -148.761703, -230.699260
645.892805, 45.032659, 150.524415, 527.205916
650.577413, 419.776413, 525.961347, 29.664189
554.254584, 464.236822, -295.812579, -294.663008
550.309042, 355.661376, -293.683814, -398.298275
518.445428, -359.833456, 120.980331, -474.236615
529.142214, -367.762125, -485.183686, 25.132168
536.084543, 242.728485, -388.905975, 437.309900
816.525075, -99.171111, -122.768516, 509.557970
555.827435, -493.383630, 449.347357, 454.372345
863.018329, 556.664435, -129.792183, 205.526565
490.940815, 222.672396, -356.147001, 117.065522
544.139257, -169.652324, 335.601262, -183.913504
509.712309, -60.950871, 118.917808, -466.579724
672.567668, 176.038567, 27.799671, 289.929618
681.838487, 179.138065, 158.984487, -230.893315
556.383162, -493.025944, -190.212091, -187.594688
621.743672, -193.807062, -93.413280, -210.066350
644.046436, 539.294117, -467.204882, -218.483592
615.311853, -74.624520, 497.432544, 265.507991
839.084179, 701.953688, -447.902045, 199.636077
